"District Code","Building Code","Type","CHARTCD","CHARTNAME","ISD","City Code","Geoloc","Building Name","ADDR1","ADDR2","CITY1","CITY2","ZIP1","ZIP2","COMNAME","GRADESET","MAGNET","REGCFG","EIN","NCES","FUNCTION","RELORIENT","LNAME","FNAME","MIDINIT","HONORIFIC","ADASSIGN","TELEPHONE","FAX","EMAIL","WEBADDR","OPENDATE","CLOSEDATE","STATUS","OWNERSHIP","HDCOUNT","HISTORY","GRADESTR"
"25080","00000","03",,,"25","25",,"Carman-Ainsworth Community Schools","G3475 W Court St","G3475 WEST COURT ST","Flint","FLINT","48532-4700","48532-4742","Carman-Ainsworth",,,,,"2607890",,,"Haley","William","K","Mr.","01","8105913205","8105918218","bhaley@carman.k12.mi.us","www.carman.k12.mi.us","01/01/1900",,"01","01","F",,"KG,KG-Part,1-12, AdultEd, Alt, GenEd, PK, SpecEd"
"25100","00000","03",,,"25","25",,"Fenton Area Public Schools","3100 OWEN RD","3100 OWEN RD","FENTON","FENTON","48430-1754","48430-1754","Fenton",,,,,"2614250",,,"Jalkanen","Timothy",,"Dr.","01","8105914700","8105914705","tjalkanen@fenton.k12.mi.us","www.fenton.k12.mi.us","01/01/1900",,"01","01","F",,"RetK-Part,KG-Part,1-12, AdultEd, Alt, GenEd, OSTim"
"25110","00000","03",,,"25","25",,"Kearsley Community Schools","4396 UNDERHILL DR","4396 UNDERHILL DR","FLINT","FLINT","48506-1534","48506-1534","Kearsley",,,,,"2620070",,,"Morgan","Jeffry",,"Mr.","01","8105918000","8105918421","jmorgan@mail.kearsley.k12.mi.us","www.kearsley.k12.mi.us","01/01/1900",,"01","01","F",,"KG,KG-Part,1-12, Alt, GenEd, PK"
"25120","00000","03",,,"25","25",,"Flushing Community Schools","522 NORTH MCKINLEY RD","522 NORTH MCKINLEY RD","FLUSHING","FLUSHING","48433-1353","48433-1353","Flushing",,,,,"2614550",,,"Stein","Timothy","Z","Mr.","01","8105911184","8105910656","tim.stein@flushing.k12.mi.us","www.flushing.k12.mi.us","01/01/1900",,"01","01","F",,"RetK-Part,KG-Part,1-12, AdultEd, Alt, GenEd, PK, S"
"25130","00000","03",,,"25","25",,"Atherton Community Schools","3354 SOUTH GENESEE RD","3354 SOUTH GENESEE RD","BURTON","BURTON","48519-1426","48519-1426","Atherton",,,,,"2603540",,,"Ploof","John","D","Mr.","01","8105919182","8105911926","jploof@athertonschools.org","www.athertonschools.org","01/01/1900",,"01","01","F",,"KG,1-12, 21CCL, Alt, GenEd, SpecEd"
"25140","00000","03",,,"25","25",,"Davison Community Schools","P.O. Box 319","1490 NORTH OAK RD","Davison","DAVISON","48423-0319","48423-9101","Davison",,,,,"2611430",,,"Lieske","Eric",,"Mr.","01","8105910801","8105917813","elieske@davisonschools.org","www.davisonschools.org","09/03/1907",,"01","01","F",,"KG-Part,1-12, Alt, GenEd, PK, SchlChoice, SpecEd"
"25150","00000","03",,,"25","25",,"Clio Area School District","430 NORTH MILL ST","430 NORTH MILL ST","CLIO","CLIO","48420-1227","48420-1227","Clio",,,,,"2610110",,,"Latture","Fay",,"Dr.","01","8105917490","8105918143","flatture@admin.clio.k12.mi.us","www.clio.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part,1-12, Alt, GenEd, PK"
"25180","00000","03",,,"25","25",,"Swartz Creek Community Schools","8354 CAPPY LN","8354 CAPPY LN","SWARTZ CREEK","SWARTZ CREEK","48473-1242","48473-1242","Swartz Creek",,,,,"2633420",,,"Pratt","Dean","J","Mr.","01","8105912300","8105912784","dpratt@swcrk.org","www.swartzcreek.org","01/01/1900",,"01",,"F",,"KG-Part,1-12, Alt, GenEd, PK, SpecEd, Tuit"
"25200","00000","03",,,"25","25",,"Lake Fenton Community Schools","11425 TORREY RD","11425 TORREY RD","FENTON","FENTON","48430-9622","48430-9622","Lake Fenton",,,,,"2620670",,,"WILLIAMS","JULIE",,"Mrs.","28","8105912569","8105919866","JWILLIAM@LAKEFENTONSCHOOLS.ORG","www.lakefentonschools.org","09/01/1960",,"01","01","F",,"KG-Part,1-12, Alt, GenEd, PK, SpecEd"
"25210","00000","03",,,"25","25",,"Westwood Heights Schools","3400 NORTH JENNINGS RD","3400 NORTH JENNINGS RD","FLINT","FLINT","48504-1757","48504-1757","Westwood Heights",,,,,"2635970",,,"Stevens","Salli",,"Mrs.","01","8105910870","8105910878","sstevens@hamadyhawks.net","www.hamadyhawks.net","01/01/1900",,"01","01","F",,"KG,1-12, Alt, GenEd, PK, SpecEd"
"25230","00000","03",,,"25","25",,"Bentley Community Schools","1170 NORTH BELSAY RD","1170 NORTH BELSAY RD","BURTON","BURTON","48509-1659","48509-1659","Bentley",,,,,"2604800",,,"Schantz, II","John","E","Mr.","01","8105919100","8105919102","jschantz@bentleyschools.org","bentleyschools.org","01/01/1914",,"01","01","F",,"KG-Part,1-12, Alt, BSAS, GenEd, PK, SchlChoice, Sp"
"25240","00000","03",,,"25","25",,"Beecher Community School District","1020 WEST COLDWATER RD","1020 WEST COLDWATER RD","FLINT","FLINT","48505-4831","48505-4831","Beecher",,,,,"2604500",,,"Talison","Josha","L","Dr.","01","8105919201","8105915755","jtalison@beecherschools.org","www.beecherschools.org","01/01/1900",,"01","01","F",,"KG,1-12, AdultEd, Alt, GenEd, PK, SpecEd"
"25250","00000","03",,,"25","25",,"Linden Community Schools","7205 SILVER LAKE RD","7205 SILVER LAKE RD","LINDEN","LINDEN","48451-8710","48451-8710","Linden",,,,,"2621690",,,"Koledo","Ed",,"Mr.","01","8105910980","8105915587","ekoledo@lindenschools.org","www.lindenschools.org","01/01/1900",,"01","01","F",,"KG-Part,1-12, Alt, BSAS, GenEd, PK, SpecEd, Tuit"
"25260","00000","03",,,"25","25",,"Montrose Community Schools","P.O. Box 3129","300 NANITA DR","Montrose","MONTROSE","48457-0829","48457-9149","Montrose",,,,,"2624420",,,"Kleinhans","Mark","R","Mr.","01","8105917267","8105917268","mkleinha@montrose.k12.mi.us","www.montrose.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part,1-12, Alt, BSAS, GenEd, PK, SchlChoice, Sp"
"25280","00000","03",,,"25","25",,"LakeVille Community Schools","11107 WASHBURN RD","11107 WASHBURN RD","OTISVILLE","OTISVILLE","48463-9630","48463-9630","LakeVille",,,,,"2620940",,,"Luoma","Vickie","L","Mrs.","01","8105913980","8105916538","vluoma@lakevilleschools.org","www.lakevilleschools.org","01/01/1900",,"01","01","F",,"KG,1-12, Alt, GenEd, PK, SchlChoice"
"26010","00000","03",,,"18","26",,"Beaverton Rural Schools","P.O. Box 529","468 SOUTH ROSS ST","Beaverton","BEAVERTON","48612-0529","48612-9101","Beaverton",,,,,"2604440",,,"PAXTON","GREGORY",,"Mr.","01","9892463000","9894357631","gpaxton@brs.cgresd.net","www.brs.cgresd.net","01/01/1900",,"01","01","F",,"KG,1-12, AdultEd, Alt, GenEd, PK, SpecEd"
"26040","00000","03",,,"18","26",,"Gladwin Community Schools","401 NORTH BOWERY AVE FL 2ND","401 NORTH BOWERY AVE FL 2","GLADWIN","GLADWIN","48624-1409","48624-1409","Gladwin",,,,,"2615990",,,"Seebeck","Rick","W","Mr.","01","9894269255","9894265981","msshearer@gcsnet.org","www.gladwinschools.net","01/01/1900",,"01","01","F",,"KG,KG-Part,1-12, AdultEd, Alt, GenEd, PK, SpecEd"
"27010","00000","03",,,"27","27",,"Bessemer Area School District","301 EAST SELLAR ST","301 EAST SELLAR ST","BESSEMER","BESSEMER","49911-1522","49911-1522","Bessemer",,,,,"2600006",,,"Johnson","Mark",,"Mr.","03","9066670802","9066670318","mjohnson@bessemer.k12.mi.us","http://www.bessemer.k12.mi.us/","01/01/1900",,"01","01","F",,"KG-Part,1-12, Alt, GenEd, PK, SpecEd"
"27020","00000","03",,,"27","27",,"Ironwood Area Schools","650 EAST AYER ST","650 EAST AYER ST","IRONWOOD","IRONWOOD","49938-2206","49938-2206","Ironwood",,,,,"2619470",,,"Kolesar","Timothy",,"Mr.","01","9069320200","9069329915","timothy.kolesar@ironwood.k12.mi.us",,"01/01/1900",,"01","01","F",,"KG-Part,1-12, AdultEd, Alt, GenEd, PK, SpecEd"
"27070","00000","03",,,"27","27",,"Wakefield-Marenisco School District","715 PUTNAM ST","715 PUTNAM ST","WAKEFIELD","WAKEFIELD","49968-1025","49968-1025","Wakefield-Marenisco",,,,,"2635010",,,"Shamion","Catherine",,"Mrs.","01","9062249421","9062241771","shamionc@wmschools.org","wmschools.org","01/01/1900",,"01","01","F",,"RetK,RetK-Part,KG-Part,1-12, GenEd, PK, SpecEd"
"27080","00000","03",,,"27","27",,"Watersmeet Township School District","P.O. Box 217","4720 HIGHWAY US-45","Watersmeet","WATERSMEET","49969-0217","49969","Watersmeet",,,,,"2635340",,,"Peterson, III","George","R","Mr.","01","9063584555","9063584713","gpeterson3@watersmeet.k12.mi.us","www.watersmeet.k12.mi.us","01/01/1900",,"01","01","F",,"KG,1-12, Alt, GenEd, SpecEd"
"28010","00000","03",,,"28","28",,"Traverse City Area Public Schools","412 WEBSTER ST","412 WEBSTER ST","TRAVERSE CITY","TRAVERSE CITY","49686-2650","49686-2650","Traverse City",,,,,"2633870",,,"Cousins","Stephen",,"Mr.","01","2319331725","2319331726","cousinsst@tcaps.net","TCAPS.net","01/01/1900",,"01","01","F",,"RetK-Part,KG,KG-Part,1-12, 21CCL, Alt, BSAS, GenEd"
"28035","00000","03",,,"28","28",,"Buckley Community School District","P.O. Box 38","305 SOUTH 1ST ST","Buckley","BUCKLEY","49620-0038","49620-9764","Buckley",,,,,"2607170",,,"Heitmeyer","Rick",,"Mr.","01","2312693325","2312693833","rheitmeyer@buckleyschools.com","buckleyschools.com","01/01/1900",,"01",,"F",,"KG,1-12, GenEd, PK, SpecEd"
"28090","00000","03",,,"28","28",,"Kingsley Area Schools","402 FENTON ST","402 FENTON ST","KINGSLEY","KINGSLEY","49649-9397","49649-9397","Kingsley",,,,,"2620380",,,"Smith","Keith",,"Mr.","01","2312635261","2312635282","kesmith@kingsley.k12.mi.us",,"01/01/1900",,"01","01","F",,"KG-Part,1-12, GenEd, PK, SpecEd"
"29010","00000","03",,,"29","29",,"Alma Public Schools","1500 PINE AVE","1500 PINE AVE","ALMA","ALMA","48801-1275","48801-1275","Alma",,,,,"2602640",,,"Jacobs","Mark",,"Mr.","11","9894667515","9894662943","sowen@almaschools.net","www.almaschools.net","01/01/1900",,"01","01","F",,"RetK,KG,KG-Part,1-12, AdultEd, Alt, GenEd, PK, Sch"
"29020","00000","03",,,"29","29",,"Ashley Community Schools","P.O. Box 6","104 NEW ST","Ashley","ASHLEY","48806-0006","48806","Ashley",,,,,"2603480",,,"Hughes","Timothy","W","Mr.","01","9898474000","9898473500","mrhughes@ashleyschools.net","http://www.ashleyschools.net/","01/01/1900",,"01","01","F",,"KG-Part,1-12, Alt, GenEd, PK, SpecEd"
"29040","00000","03",,,"29","29",,"Breckenridge Community Schools","P.O. Box 217","700 WRIGHT ST","Breckenridge","BRECKENRIDGE","48615-0217","48615-9804","Breckenridge",,,,,"2606630",,,"McNatt","Sean","R","Mr.","01","9898423182","9898423625","smcnatt@edzone.net","www.breck.edzone.net","01/01/1900",,"01","01","F",,"RetK,RetK-Part,KG,KG-Part,1-12, Alt, BSAS, GenEd,"
"29050","00000","03",,,"29","29",,"Fulton Schools","8060 ELY HWY","8060 ELY HWY","MIDDLETON","MIDDLETON","48856-9704","48856-9704","Fulton",,,,,"2615420",,,"Grifka","Daymond","R","Mr.","01","9892367300","9892367660","grifka@edzone.net","http://fulton.edzone.net/","01/01/1900",,"01","01","F",,"KG,1-12, AdultEd, Alt, GenEd, PK"
"29060","00000","03",,,"29","29",,"Ithaca Public Schools","710 NORTH UNION ST","710 NORTH UNION ST","ITHACA","ITHACA","48847-1314","48847-1314","Ithaca",,,,,"2619580",,,"Bootz","Nathan","M","Mr.","01","9898753700","9898754538","nbootz@ithacaschools.net","www.ithacaschools.net","01/01/1900",,"01","01","F",,"KG,1-12, GenEd"
"29100","00000","03",,,"29","29",,"St. Louis Public Schools","113 EAST SAGINAW ST","113 EAST SAGINAW ST","SAINT LOUIS","SAINT LOUIS","48880-1755","48880-1755","St. Louis",,,,,"2632880",,,"Spry","Joann",,"Ms.","01","9896812545","9896815894","jospry@edzone.net","www.edzone.net/~stlouis","01/01/1900",,"01",,"F",,"KG,1-12, Alt, GenEd, PK, SpecEd"
"30010","00000","03",,,"30","30",,"Camden-Frontier Schools","4971 WEST MONTGOMERY RD","4971 WEST MONTGOMERY RD","CAMDEN","CAMDEN","49232-9606","49232-9606","Camden-Frontier",,,,,"2607710",,,"Riley","Scott",,"Mr.","01","5173685991","5173685959","rileysc@cfss.org","www.cfss.org","01/01/1900",,"01","01","F",,"KG-Part,1-12, GenEd, SpecEd"
"30020","00000","03",,,"30","30",,"Hillsdale Community Schools","30 SOUTH NORWOOD AVE","30 SOUTH NORWOOD AVE","HILLSDALE","HILLSDALE","49242-1802","49242-1802","Hillsdale",,,,,"2618390",,,"Vondra","Shawn","E","Mr.","01","5174374401","5174394194","svondra@hillsdaleschools.org","www.hillsdaleschools.org","01/01/1900",,"01","01","F",,"KG,1-12, AdultEd, Alt, GenEd, SchlChoice, SpecEd"
"30030","00000","03",,,"30","30",,"Jonesville Community Schools","202 WRIGHT ST","202 WRIGHT ST","JONESVILLE","JONESVILLE","49250-1062","49250-1062","Jonesville",,,,,"2619920",,,"Potts","Michael","J","Mr.","01","5178499075","5178492434","mpotts@jonesvilleschools.org","jonesvilleschools.org","01/01/1900",,"01",,"F",,"KG-Part,1-12, Alt, GenEd, SpecEd"
"30040","00000","03",,,"30","30",,"Litchfield Community Schools","210 WILLIAMS ST","210 WILLIAMS ST","LITCHFIELD","LITCHFIELD","49252-9641","49252-9641","Litchfield",,,,,"2621750",,,"Riddle","Anne",,"Ms.","01","5175422388","5175422580","ariddle@litchfieldschools.com","www.litchfieldschools.com","01/01/1900",,"01","01","F",,"KG,1-12, GenEd, PK, SpecEd"
"30050","00000","03",,,"30","30",,"North Adams-Jerome Schools","4555 KNOWLES RD","4555 KNOWLES RD","NORTH ADAMS","NORTH ADAMS","49262-9709","49262-9709","North Adams",,,,,"2625650",,,"Ciaravino","John",,"Mr.","01","5172874263","5172874722","jciaravino@najps.org","najps.org","01/01/1900",,"01",,"F",,"KG-Part,1-12, GenEd, PK, SpecEd"
"30060","00000","03",,,"30","30",,"Pittsford Area Schools","9304 HAMILTON ST"," 9304 HAMILTON ST","PITTSFORD","PITTSFORD","49271-9856","49271-9856","Pittsford",,,,,"2628500",,,"Shaw","Andrew","R","Mr.","01","5175233481","5175233467","shaw@pas.k12.mi.us","http://pas.k12.mi.us","01/01/1900",,"01","01","F",,"KG,1-12, GenEd, SchlChoice, SpecEd"
"30070","00000","03",,,"30","30",,"Reading Community Schools","P.O. Box 330","223 STRONG ST","Reading","READING","49274","49274-9258","Reading",,,,,"2629400",,,"Potts","Michael",,"Mr.","01","5172832166","5172833519","supt.mike.potts@gmail.com","www.rcsk12.org","01/01/1900",,"01","01","F",,"KG,KG-Part,1-12, BSAS, GenEd, SpecEd"
"30080","00000","03",,,"30","30",,"Waldron Area Schools","13380 WALDRON RD","13380 WALDRON RD","WALDRON","WALDRON","49288-9631","49288-9631","Waldron",,,,,"2635040",,,"Stitt","William",,"Mr.","03","5172866251",,"williamstitt1@yahoo.com","http://waldronschools.com/","01/01/1900",,"01","02","F",,"KG-Part,1-12, GenEd"
"31010","00000","03",,,"31","31",,"Hancock Public Schools","501 Campus Drive","501 Campus Drive","HANCOCK","HANCOCK","49930-1845","49930-1845","Hancock",,,,,"2617550",,,"Healy","Monica",,"Ms.","01","9064875925","9064875216","monica@hancock.k12.mi.us","www.hancock.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part,1-12, GenEd, SpecEd"
"31020","00000","03",,,"31","31",,"Adams Township School District","P.O. Box 37","43084 GOODELL ST","Painesdale","PAINESDALE","49955-0037","49955","Adams Township",,,,,"2601890",,,"Keteri","Tim","L","Mr.","03","9064820599","9064875999","keterit@adams.k12.mi.us","http://www.adams.k12.mi.us/","01/01/1900",,"01","01","F",,"KG-Part,1-12, 21CCL, BSAS, GenEd, SchlChoice, Spec"
"31030","00000","03",,,"31","31",,"Public Schools of Calumet","57070 MINE ST","57070 MINE ST","CALUMET","CALUMET","49913-2949","49913-2949","Calumet",,,,,"2607690",,,"Pierce","Darryl","A","Mr.","01","9063370311","9063371406","dpierce@clkschools.org","www.clkschools.org","01/01/1900",,"01","01","F",,"KG,KG-Part,1-12, Alt, GenEd, SchlChoice, SpecEd"
"31050","00000","03",,,"31","31",,"Chassell Township School District","P.O. Box 140","41585 US HIGHWAY 41","Chassell","CHASSELL","49916-0140","49916","Chassell Township",,,,,"2608880",,,"Stockero","George",,"Mr.","01","9065234691","9065234969","stockerog@cts.k12.mi.us","www.chassellschools.org","01/01/1900",,"01","01","F",,"KG,KG-Part,1-12, Alt, GenEd, SpecEd"
"31070","00000","03",,,"31","31",,"Elm River Township School District","3999 E. WINONA RD","3999 E. WINONA RD","TOIVOLA","TOIVOLA","49965-9333","49965-9333","Elm River",,,,,"2613140",,,"Harbour","Dennis",,"Mr.","01","9062883751","9062883074","ERTSD@alphacomm.net","www.elmriver.k12.mi.us","01/01/1900",,"01","07","F",,"KG,1-6, GenEd"
"31100","00000","03",,,"31","31",,"Dollar Bay-Tamarack City Area Schools","P.O. Box 371, 48475 Maple Drive","48475 MAPLE DR","Dollar Bay","DOLLAR BAY","49922-0371","49922","Dollar Bay-Tamarack",,,,,"2626940",,,"Quarless","Jan","C","Dr.","01","9064825800","9064875931","quarlessj@dollarbay.k12.mi.us","www.dollarbay.k12.mi.us","01/01/1900",,"01","01","F",,"KG,1-12, Alt, GenEd, SchlChoice, SpecEd"
"31110","00000","03",,,"31","31",,"Houghton-Portage Township Schools","1603 GUNDLACH RD","1603 GUNDLACH RD","HOUGHTON","HOUGHTON","49931-2605","49931-2605","Houghton-Portage",,,,,"2628890",,,"Polkinghorne","William","J","Mr.","01","9064820451","9064879764","billpolk@houghton.k12.mi.us","http://www.houghton.k12.mi.us/","01/01/1900",,"01","01","F",,"KG-Part,1-12, GenEd, SpecEd"
"31130","00000","03",,,"31","31",,"Lake Linden-Hubbell School District","601 CALUMET ST","601 CALUMET ST","LAKE LINDEN","LAKE LINDEN","49945-1002","49945-1002","Lake Linden-Hubbell",,,,,"2620700",,,"Sundblad","Craig","A","Mr.","01","9062966211","9062960943","sundblac@lakelinden.k12.mi.us","www.lakelinden.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part,1-12, GenEd, PK, SchlChoice, SpecEd"
"31140","00000","03",,,"31","31",,"Stanton Township Public Schools","50870 HOLMAN SCHOOL RD","50870 HOLMAN SCHOOL RD","ATLANTIC MINE","ATLANTIC MINE","49905-9262","49905-9262","Stanton Township",,,,,"2632970",,,"Saaranen","Paul",,"Mr.","01","9064822797","9064875928","ebholman@stanton.k12.mi.us","www.stanton.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part,1-8, GenEd"
"32010","00000","03",,,"32","32",,"Bad Axe Public Schools","760 SOUTH VAN DYKE RD","760 SOUTH VAN DYKE RD","BAD AXE","BAD AXE","48413-1174","48413-1174","Bad Axe",,,,,"2600017",,,"Schelke","Donald","F","Mr.","01","9892699938","9892692739","dschelke@badaxeps.org","www.badaxeps.org","01/01/1900",,"01","01","F",,"KG,1-12, GenEd"
"32030","00000","03",,,"32","32",,"Caseville Public Schools","P.O. Box 1068","6609 VINE ST","Caseville","CASEVILLE","48725-1068","48725-9529","Caseville",,,,,"2608280",,,"Tighe","Dan","J","Dr.","01","9898562940","9898563095","dtighe@caseville.k12.mi.us","www.caseville.k12.mi.us","01/01/1900",,"01","07","F",,"KG-Part,1-12, GenEd, SchlChoice, SpecEd"
"32040","00000","03",,,"32","32",,"Church School District","2927 CROCKARD RD","2927 CROCKARD RD","BAD AXE","BAD AXE","48413-9098","48413-9098","Church",,,,,"2609630",,,"Murphy","Joseph",,"Mr.","01","9892696406","9892699218","jmurphy@hisd.k12.mi.us",,"01/01/1900",,"01","01","F",,"KG,KG-Part,1-8, GenEd, SchlChoice, SpecEd"
"32050","00000","03",,,"32","32",,"Elkton-Pigeon-Bay Port Laker Schools","6136 PIGEON RD","6136 PIGEON RD","PIGEON","PIGEON","48755-9585","48755-9585","Elkton-Pigeon-Bay Port Laker",,,,,"2613090",,,"Smith","Robert","A","Mr.","01","9894534600","9894534609","bsmith@lakerschools.org","www.lakerschools.org","01/01/1900",,"01","01","F",,"KG-Part,1-12, GenEd"
"32060","00000","03",,,"32","32",,"Harbor Beach Community Schools","402 SOUTH 5TH ST","402 SOUTH 5TH ST","HARBOR BEACH","HARBOR BEACH","48441-1309","48441-1309","Harbor Beach",,,,,"2600007",,,"Kraft","Ronald","L","Mr.","01","9894793261","9894799881","kraftr@hbpirates.org","www.hbpirates.org","01/01/1900",,"01","01","F",,"KG-Part,1-12, Alt, GenEd, SchlChoice, SpecEd"
"32080","00000","03",,,"32","32",,"North Huron School District","21 MAIN ST","21 MAIN ST","KINDE","KINDE","48445-9760","48445-9760","North Huron",,,,,"2625780",,,"Prout","Martin",,"Mr.","01","9898744100","9898744109","proutm@mail.nhuron.org","http://www.nhuron.org/","01/01/1900",,"01","01","F",,"KG,1-12, Alt, GenEd, SchlChoice, SpecEd"
"32090","00000","03",,,"32","32",,"Owendale-Gagetown Area Schools","7166 EAST MAIN ST","7166 EAST MAIN ST","OWENDALE","OWENDALE","48754-9601","48754-9601","Owendale-Gagetown",,,,,"2627180",,,"Drury","Robert",,"Mr.","11","9896784261",,"druryb@owengage.org","www.owengage.org","01/01/1900",,"01","01","F",,"KG-Part,1-12, GenEd, PK, SpecEd"
"32130","00000","03",,,"32","32",,"Port Hope Community Schools","7840 PORTLAND RD","7840 PORTLAND RD","PORT HOPE","PORT HOPE","48468-9100","48468-9100","Port Hope",,,,,"2628810",,,"Pitts","Don",,"Mr.","01","9894284151","9894284153","pittsd@fs.porthope.k12.mi.us","www.porthope.k12.mi.us","01/01/1900",,"01","07","F",,"KG-Part,1-12, GenEd, PK, SpecEd"
"32170","00000","03",,,"32","32",,"Ubly Community Schools","2020 UNION ST","2020 UNION ST","UBLY","UBLY","48475-8824","48475-8824","Ubly",,,,,"2634380",,,"Aldrich","Rocky","R","Mr.","01","9896588202","9896582361","traldrich@bearcat.ubly.k12.mi.us","bearcat.ubly.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part,1-12, GenEd, SpecEd"
"32250","00000","03",,,"32","32",,"Bloomfield Township S/D #7F","2072 NORTH VERONA RD","2072 NORTH VERONA RD","BAD AXE","BAD AXE","48413-9150","48413-9150","Bloomfield Twp.",,,,,"2600009",,,"Murphy","Joseph",,"Mr.","01","9892696406","9892699218","jmurphy@hisd.k12.mi.us",,"01/01/1900",,"01","01","F",,
"32260","00000","03",,,"32","32",,"Colfax Township S/D #1F","1509 NORTH VAN DYKE RD","1509 NORTH VAN DYKE RD","BAD AXE","BAD AXE","48413-9109","48413-9109","Colfax Twp.",,,,,"2610230",,,"Murphy","Joseph",,"Mr.","01","9892696406","9892699218","jmurphy@hisd.k12.mi.us",,"01/01/1900",,"01","01","F",,"KG,KG-Part,1-8, Alt, GenEd, SpecEd"
"32610","00000","03",,,"32","32",,"Sigel Township S/D #3F","4151 SECTION LINE RD","4151 SECTION LINE RD","BAD AXE","BAD AXE","48413-9155","48413-9155","Sigel Twp. #3F",,,,,"2600010",,,"Murphy","Joseph",,"Mr.","01","9892696406","9892699218","jmurphy@hisd.k12.mi.us",,"01/01/1900",,"01","01","F",,"KG,KG-Part,1-8, Alt, GenEd, SpecEd"
